id,position,multiplier,is_captain,is_vice_captain,is_substitute
19,6,1,False,False,False
301,7,1,False,False,False
346,8,1,False,False,False
427,9,2,True,False,False
28,10,1,False,True,False
318,11,1,False,False,False
113,12,0,False,False,True
313,13,0,False,False,True
106,14,0,False,False,True
211,15,0,False,False,True
307,1,1,False,False,False
33,2,1,False,False,False
366,3,1,False,False,False
357,4,1,False,False,False
465,5,1,False,False,False
13,6,1,False,False,False
19,7,1,False,False,False
301,8,1,False,True,False
210,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
258,14,0,False,False,True
146,15,0,False,False,True
31,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
445,4,1,False,False,False
314,5,1,False,False,False
446,6,1,False,False,False
19,7,1,False,False,False
369,8,1,False,False,False
427,9,2,True,False,False
318,10,1,False,True,False
594,11,1,False,False,False
176,12,0,False,False,True
195,13,0,False,False,True
146,14,0,False,False,True
295,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
194,4,1,False,False,False
369,5,1,False,False,False
301,6,1,False,False,False
195,7,1,False,False,False
19,8,1,False,False,False
427,9,3,True,False,False
28,10,1,False,False,False
318,11,1,False,True,False
207,12,0,False,False,True
346,13,0,False,False,True
85,14,0,False,False,True
146,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
295,4,1,False,False,False
357,5,1,False,False,False
346,6,1,False,False,False
13,7,1,False,False,False
314,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,True,False
113,12,0,False,False,True
283,13,0,False,False,True
83,14,0,False,False,True
112,15,0,False,False,True
15,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
448,4,1,False,False,False
446,5,1,False,False,False
13,6,1,False,False,False
314,7,1,False,False,False
346,8,1,False,False,False
80,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,True,False
478,12,0,False,False,True
104,13,0,False,False,True
146,14,0,False,False,True
106,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
448,4,1,False,False,False
295,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
45,8,1,False,False,False
318,9,1,False,True,False
28,10,1,False,False,False
427,11,2,True,False,False
492,12,0,False,False,True
83,13,0,False,False,True
146,14,0,False,False,True
346,15,0,False,False,True
376,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
45,5,1,False,False,False
346,6,1,False,False,False
301,7,1,False,False,False
19,8,1,False,False,False
318,9,1,False,True,False
28,10,1,False,False,False
427,11,2,True,False,False
254,12,0,False,False,True
369,13,0,False,False,True
26,14,0,False,False,True
295,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
448,3,1,False,False,False
357,4,1,False,False,False
428,5,1,False,False,False
311,6,1,False,False,False
603,7,1,False,False,False
19,8,1,False,False,False
594,9,1,False,True,False
427,10,2,True,False,False
318,11,1,False,False,False
421,12,0,False,False,True
558,13,0,False,False,True
48,14,0,False,False,True
273,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
346,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
428,8,1,False,False,False
210,9,1,False,False,False
594,10,1,False,True,False
318,11,2,True,False,False
426,12,0,False,False,True
83,13,0,False,False,True
295,14,0,False,False,True
146,15,0,False,False,True
398,1,1,False,False,False
295,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
197,5,1,False,False,False
45,6,1,False,False,False
13,7,1,False,False,False
19,8,1,False,False,False
427,9,2,True,False,False
28,10,1,False,False,False
318,11,1,False,True,False
254,12,0,False,False,True
146,13,0,False,False,True
335,14,0,False,False,True
293,15,0,False,False,True
376,1,1,False,False,False
430,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
306,5,1,False,False,False
346,6,1,False,False,False
301,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,True,False
318,10,2,True,False,False
28,11,1,False,False,False
254,12,0,False,False,True
146,13,0,False,False,True
104,14,0,False,False,True
335,15,0,False,False,True
376,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
301,5,1,False,True,False
346,6,1,False,False,False
19,7,1,False,False,False
45,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,False,False
254,12,0,False,False,True
261,13,0,False,False,True
295,14,0,False,False,True
197,15,0,False,False,True
307,1,1,False,False,False
357,2,1,False,False,False
26,3,1,False,False,False
306,4,1,False,False,False
430,5,1,False,False,False
428,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
28,9,1,False,True,False
318,10,2,True,False,False
210,11,1,False,False,False
254,12,0,False,False,True
335,13,0,False,False,True
146,14,0,False,False,True
149,15,0,False,False,True
31,1,1,False,False,False
26,2,1,False,False,False
306,3,1,False,False,False
295,4,1,False,False,False
301,5,1,False,False,False
19,6,1,False,False,False
446,7,1,False,False,False
45,8,1,False,False,False
427,9,1,False,False,False
28,10,1,False,True,False
318,11,2,True,False,False
2,12,0,False,False,True
377,13,0,False,False,True
381,14,0,False,False,True
439,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
295,3,1,False,False,False
312,4,1,False,False,False
435,5,1,False,False,False
357,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
28,11,1,False,False,False
147,12,0,False,False,True
293,13,0,False,False,True
335,14,0,False,False,True
104,15,0,False,False,True
2,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
346,5,1,False,False,False
13,6,1,False,False,False
261,7,1,False,False,False
301,8,1,False,False,False
411,9,1,False,False,False
28,10,1,False,True,False
318,11,2,True,False,False
113,12,0,False,False,True
258,13,0,False,False,True
484,14,0,False,False,True
111,15,0,False,False,True
281,1,1,False,False,False
306,2,1,False,False,False
448,3,1,False,False,False
16,4,1,False,False,False
357,5,1,False,False,False
7,6,1,False,False,False
369,7,1,False,True,False
433,8,1,False,False,False
80,9,1,False,False,False
28,10,1,False,False,False
318,11,2,True,False,False
113,12,0,False,False,True
299,13,0,False,False,True
283,14,0,False,False,True
107,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
295,4,1,False,False,False
346,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
45,8,1,False,False,False
594,9,1,False,False,False
427,10,2,True,False,False
318,11,1,False,True,False
548,12,0,False,False,True
545,13,0,False,False,True
160,14,0,False,False,True
146,15,0,False,False,True
113,1,1,False,False,False
461,2,1,False,False,False
26,3,1,False,False,False
39,4,1,False,False,False
301,5,1,False,False,False
19,6,1,False,False,False
314,7,1,False,False,False
369,8,1,False,False,False
427,9,1,False,True,False
28,10,1,False,False,False
318,11,2,True,False,False
182,12,0,False,False,True
170,13,0,False,False,True
274,14,0,False,False,True
342,15,0,False,False,True
376,1,1,False,False,False
448,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
314,5,1,False,False,False
13,6,1,False,False,False
45,7,1,False,False,False
19,8,1,False,False,False
318,9,1,False,True,False
427,10,2,True,False,False
210,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
146,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
33,3,1,False,False,False
357,4,1,False,False,False
295,5,1,False,False,False
29,6,1,False,False,False
19,7,1,False,False,False
301,8,1,False,True,False
427,9,1,False,False,False
594,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
253,13,0,False,False,True
7,14,0,False,False,True
346,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
312,3,1,False,False,False
306,4,1,False,False,False
261,5,1,False,False,False
465,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
80,11,1,False,False,False
254,12,0,False,False,True
146,13,0,False,False,True
104,14,0,False,False,True
295,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
484,3,1,False,False,False
357,4,1,False,False,False
486,5,1,False,False,False
19,6,1,False,False,False
465,7,1,False,False,False
195,8,1,False,False,False
28,9,1,False,False,False
318,10,1,False,True,False
427,11,2,True,False,False
307,12,0,False,False,True
146,13,0,False,False,True
253,14,0,False,False,True
233,15,0,False,False,True
376,1,1,False,False,False
463,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
261,5,1,False,False,False
465,6,1,False,False,False
314,7,1,False,False,False
19,8,1,False,False,False
427,9,2,True,False,False
318,10,1,False,True,False
210,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
146,14,0,False,False,True
295,15,0,False,False,True
398,1,1,False,False,False
26,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
314,5,1,False,False,False
346,6,1,False,False,False
7,7,1,False,False,False
603,8,1,False,False,False
427,9,2,True,False,False
28,10,1,False,True,False
318,11,1,False,False,False
254,12,0,False,False,True
504,13,0,False,False,True
293,14,0,False,False,True
146,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
475,3,1,False,False,False
357,4,1,False,False,False
3,5,1,False,False,False
314,6,1,False,False,False
195,7,1,False,False,False
433,8,1,False,False,False
427,9,1,False,False,False
28,10,1,False,True,False
318,11,2,True,False,False
281,12,0,False,False,True
104,13,0,False,False,True
112,14,0,False,False,True
280,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
448,3,1,False,False,False
295,4,1,False,False,False
357,5,1,False,False,False
19,6,1,False,False,False
346,7,1,False,False,False
301,8,1,False,True,False
318,9,2,True,False,False
28,10,1,False,False,False
80,11,1,False,False,False
254,12,0,False,False,True
293,13,0,False,False,True
88,14,0,False,False,True
595,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
366,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,False,False
13,6,1,False,False,False
407,7,1,False,False,False
19,8,1,False,False,False
80,9,1,False,True,False
318,10,2,True,False,False
28,11,1,False,False,False
254,12,0,False,False,True
365,13,0,False,False,True
595,14,0,False,False,True
477,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
33,4,1,False,False,False
357,5,1,False,False,False
45,6,1,False,False,False
19,7,1,False,False,False
314,8,1,False,False,False
28,9,1,False,True,False
427,10,1,False,False,False
318,11,2,True,False,False
281,12,0,False,False,True
295,13,0,False,False,True
293,14,0,False,False,True
346,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,True,False
357,3,1,False,False,False
366,4,1,False,False,False
301,5,1,False,False,False
428,6,2,True,False,False
346,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
28,10,1,False,False,False
318,11,1,False,False,False
254,12,0,False,False,True
295,13,0,False,False,True
197,14,0,False,False,True
335,15,0,False,False,True
478,1,1,False,False,False
306,2,1,False,False,False
448,3,1,False,False,False
357,4,1,False,False,False
10,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
318,9,1,False,True,False
28,10,1,False,False,False
594,11,2,True,False,False
254,12,0,False,False,True
83,13,0,False,False,True
285,14,0,False,False,True
104,15,0,False,False,True
478,1,1,False,False,False
448,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
475,5,1,False,False,False
13,6,1,False,False,False
195,7,1,False,False,False
45,8,1,False,False,False
318,9,1,False,True,False
80,10,1,False,False,False
427,11,2,True,False,False
254,12,0,False,False,True
7,13,0,False,False,True
335,14,0,False,False,True
208,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
26,4,1,False,False,False
346,5,1,False,False,False
19,6,1,False,False,False
446,7,1,False,False,False
314,8,1,False,False,False
318,9,1,False,True,False
28,10,1,False,False,False
427,11,2,True,False,False
548,12,0,False,False,True
295,13,0,False,False,True
293,14,0,False,False,True
253,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
39,4,1,False,False,False
301,5,1,False,True,False
465,6,1,False,False,False
19,7,1,False,False,False
261,8,1,False,False,False
318,9,2,True,False,False
594,10,1,False,False,False
210,11,1,False,False,False
548,12,0,False,False,True
346,13,0,False,False,True
489,14,0,False,False,True
146,15,0,False,False,True
425,1,1,False,False,False
306,2,1,False,False,False
430,3,1,False,False,False
10,4,1,False,False,False
357,5,1,False,False,False
301,6,1,False,True,False
19,7,1,False,False,False
486,8,1,False,False,False
427,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,False,False
254,12,0,False,False,True
83,13,0,False,False,True
253,14,0,False,False,True
346,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
295,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,False,False
19,6,1,False,False,False
446,7,1,False,False,False
346,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,True,False
548,12,0,False,False,True
268,13,0,False,False,True
160,14,0,False,False,True
146,15,0,False,False,True
307,1,1,False,False,False
295,2,1,False,False,False
306,3,1,False,False,False
26,4,1,False,False,False
357,5,1,False,True,False
45,6,1,False,False,False
446,7,1,False,False,False
13,8,1,False,False,False
318,9,2,True,False,False
80,10,1,False,False,False
28,11,1,False,False,False
254,12,0,False,False,True
197,13,0,False,False,True
160,14,0,False,False,True
293,15,0,False,False,True
307,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
445,5,1,False,False,False
346,6,1,False,False,False
19,7,1,False,False,False
365,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,True,False
318,11,2,True,False,False
254,12,0,False,False,True
146,13,0,False,False,True
293,14,0,False,False,True
335,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
463,4,1,False,False,False
33,5,1,False,False,False
346,6,1,False,False,False
465,7,1,False,False,False
301,8,1,False,True,False
210,9,1,False,False,False
318,10,2,True,False,False
594,11,1,False,False,False
254,12,0,False,False,True
261,13,0,False,False,True
272,14,0,False,False,True
160,15,0,False,False,True
376,1,1,False,False,False
26,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
346,5,1,False,False,False
19,6,1,False,False,False
301,7,1,False,True,False
7,8,1,False,False,False
427,9,1,False,False,False
318,10,2,True,False,False
594,11,1,False,False,False
426,12,0,False,False,True
342,13,0,False,False,True
116,14,0,False,False,True
272,15,0,False,False,True
398,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,True,False
302,4,1,False,False,False
445,5,1,False,False,False
19,6,1,False,False,False
346,7,1,False,False,False
428,8,1,False,False,False
28,9,1,False,False,False
318,10,2,True,False,False
594,11,1,False,False,False
254,12,0,False,False,True
342,13,0,False,False,True
293,14,0,False,False,True
233,15,0,False,False,True
281,1,1,False,False,False
448,2,1,False,False,False
10,3,1,False,False,False
258,4,1,False,False,False
357,5,1,False,False,False
19,6,1,False,False,False
486,7,1,False,False,False
446,8,1,False,False,False
80,9,1,False,False,False
427,10,2,True,False,False
318,11,1,False,True,False
497,12,0,False,False,True
111,13,0,False,False,True
106,14,0,False,False,True
293,15,0,False,False,True
31,1,1,False,False,False
306,2,1,False,False,False
10,3,1,False,False,False
357,4,1,False,False,False
295,5,1,False,False,False
258,6,1,False,False,False
314,7,1,False,False,False
19,8,1,False,False,False
28,9,1,False,True,False
318,10,2,True,False,False
80,11,1,False,False,False
147,12,0,False,False,True
383,13,0,False,False,True
160,14,0,False,False,True
283,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
463,4,1,False,False,False
314,5,1,False,False,False
603,6,1,False,False,False
446,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
318,10,1,False,True,False
427,11,2,True,False,False
548,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
146,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
366,4,1,False,False,False
45,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
261,8,1,False,False,False
210,9,1,False,False,False
318,10,1,False,True,False
427,11,2,True,False,False
548,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
272,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
461,3,1,False,False,False
26,4,1,False,False,False
357,5,1,False,False,False
13,6,1,False,False,False
261,7,1,False,False,False
301,8,1,False,True,False
19,9,1,False,False,False
318,10,2,True,False,False
210,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
146,14,0,False,False,True
54,15,0,False,False,True
425,1,1,False,True,False
448,2,1,False,False,False
26,3,1,False,False,False
430,4,1,False,False,False
357,5,1,False,False,False
19,6,1,False,False,False
301,7,1,False,False,False
407,8,1,False,False,False
318,9,2,True,False,False
80,10,1,False,False,False
210,11,1,False,False,False
398,12,0,False,False,True
7,13,0,False,False,True
483,14,0,False,False,True
516,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
545,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,False,False
19,6,1,False,False,False
261,7,1,False,False,False
465,8,1,False,False,False
318,9,1,False,True,False
210,10,1,False,False,False
427,11,2,True,False,False
548,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
146,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
461,4,1,False,False,False
19,5,1,False,False,False
13,6,1,False,False,False
301,7,1,False,False,False
45,8,1,False,False,False
318,9,1,False,True,False
210,10,1,False,False,False
427,11,2,True,False,False
254,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
342,15,0,False,False,True
376,1,1,False,False,False
463,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,False,False
261,6,1,False,False,False
465,7,1,False,False,False
19,8,1,False,False,False
427,9,1,False,False,False
318,10,2,True,False,False
210,11,1,False,True,False
254,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
146,15,0,False,False,True
376,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
26,5,1,False,False,False
13,6,1,False,False,False
346,7,1,False,False,False
301,8,2,True,False,False
369,9,1,False,False,False
318,10,1,False,False,False
28,11,1,False,True,False
254,12,0,False,False,True
54,13,0,False,False,True
111,14,0,False,False,True
146,15,0,False,False,True
254,1,1,False,False,False
295,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
369,5,1,False,False,False
335,6,1,False,False,False
301,7,1,False,True,False
19,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,False,False
147,12,0,False,False,True
342,13,0,False,False,True
146,14,0,False,False,True
293,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
10,3,1,False,False,False
357,4,1,False,False,False
26,5,1,False,False,False
19,6,1,False,False,False
346,7,1,False,False,False
